,Source,Type,File,Vatiables,Inter_name,Description
4174,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,LEFT_THALAMUS_PROPER_SUVR,LEFT_THALAMUS_PROPER_SUVR,NA
4175,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,LEFT_THALAMUS_PROPER_VOLUME,LEFT_THALAMUS_PROPER_VOLUME,NA
4176,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_MIDDLEFR_SUVR,RIGHT_MIDDLEFR_SUVR,NA
4177,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_MIDDLEFR_VOLUME,RIGHT_MIDDLEFR_VOLUME,NA
4178,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_ORBITOFR_SUVR,RIGHT_ORBITOFR_SUVR,NA
4179,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_ORBITOFR_VOLUME,RIGHT_ORBITOFR_VOLUME,NA
4180,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_PARSFR_SUVR,RIGHT_PARSFR_SUVR,NA
4181,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_PARSFR_VOLUME,RIGHT_PARSFR_VOLUME,NA
4182,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_ACCUMBENS_AREA_SUVR,RIGHT_ACCUMBENS_AREA_SUVR,NA
4183,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_ACCUMBENS_AREA_VOLUME,RIGHT_ACCUMBENS_AREA_VOLUME,NA
4184,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_AMYGDALA_SUVR,RIGHT_AMYGDALA_SUVR,NA
4185,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_AMYGDALA_VOLUME,RIGHT_AMYGDALA_VOLUME,NA
4186,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_CAUDATE_SUVR,RIGHT_CAUDATE_SUVR,NA
4187,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_CAUDATE_VOLUME,RIGHT_CAUDATE_VOLUME,NA
4188,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_HIPPOCAMPUS_SUVR,RIGHT_HIPPOCAMPUS_SUVR,NA
4189,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_HIPPOCAMPUS_VOLUME,RIGHT_HIPPOCAMPUS_VOLUME,NA
4190,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_PALLIDUM_SUVR,RIGHT_PALLIDUM_SUVR,NA
4191,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_PALLIDUM_VOLUME,RIGHT_PALLIDUM_VOLUME,NA
4192,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_PUTAMEN_SUVR,RIGHT_PUTAMEN_SUVR,NA
4193,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_PUTAMEN_VOLUME,RIGHT_PUTAMEN_VOLUME,NA
4194,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_THALAMUS_PROPER_SUVR,RIGHT_THALAMUS_PROPER_SUVR,NA
4195,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,RIGHT_THALAMUS_PROPER_VOLUME,RIGHT_THALAMUS_PROPER_VOLUME,NA
4196,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CHOROID_SUVR,CHOROID_SUVR,NA
4197,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CHOROID_VOLUME,CHOROID_VOLUME,NA
4198,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_BANKSSTS_SUVR,CTX_LH_BANKSSTS_SUVR,NA
4199,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_BANKSSTS_VOLUME,CTX_LH_BANKSSTS_VOLUME,NA
4200,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_CAUDALANTERIORCINGULATE_SUVR,CTX_LH_CAUDALANTERIORCINGULATE_SUVR,NA
4201,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_CAUDALANTERIORCINGULATE_VOLUME,CTX_LH_CAUDALANTERIORCINGULATE_VOLUME,NA
4202,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_CUNEUS_SUVR,CTX_LH_CUNEUS_SUVR,NA
4203,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_CUNEUS_VOLUME,CTX_LH_CUNEUS_VOLUME,NA
4204,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_ENTORHINAL_SUVR,CTX_LH_ENTORHINAL_SUVR,NA
4205,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_ENTORHINAL_VOLUME,CTX_LH_ENTORHINAL_VOLUME,NA
4206,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_FUSIFORM_SUVR,CTX_LH_FUSIFORM_SUVR,NA
4207,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_FUSIFORM_VOLUME,CTX_LH_FUSIFORM_VOLUME,NA
4208,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_INFERIORPARIETAL_SUVR,CTX_LH_INFERIORPARIETAL_SUVR,NA
4209,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_INFERIORPARIETAL_VOLUME,CTX_LH_INFERIORPARIETAL_VOLUME,NA
4210,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_INFERIORTEMPORAL_SUVR,CTX_LH_INFERIORTEMPORAL_SUVR,NA
4211,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_INFERIORTEMPORAL_VOLUME,CTX_LH_INFERIORTEMPORAL_VOLUME,NA
4212,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_INSULA_SUVR,CTX_LH_INSULA_SUVR,NA
4213,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_INSULA_VOLUME,CTX_LH_INSULA_VOLUME,NA
4214,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_ISTHMUSCINGULATE_SUVR,CTX_LH_ISTHMUSCINGULATE_SUVR,NA
4215,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_ISTHMUSCINGULATE_VOLUME,CTX_LH_ISTHMUSCINGULATE_VOLUME,NA
4216,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_LATERALOCCIPITAL_SUVR,CTX_LH_LATERALOCCIPITAL_SUVR,NA
4217,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_LATERALOCCIPITAL_VOLUME,CTX_LH_LATERALOCCIPITAL_VOLUME,NA
4218,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_LINGUAL_SUVR,CTX_LH_LINGUAL_SUVR,NA
4219,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_LINGUAL_VOLUME,CTX_LH_LINGUAL_VOLUME,NA
4220,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_MIDDLETEMPORAL_SUVR,CTX_LH_MIDDLETEMPORAL_SUVR,NA
4221,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_MIDDLETEMPORAL_VOLUME,CTX_LH_MIDDLETEMPORAL_VOLUME,NA
4222,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_PARACENTRAL_SUVR,CTX_LH_PARACENTRAL_SUVR,NA
4223,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_PARACENTRAL_VOLUME,CTX_LH_PARACENTRAL_VOLUME,NA
4224,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_PARAHIPPOCAMPAL_SUVR,CTX_LH_PARAHIPPOCAMPAL_SUVR,NA
4225,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_PARAHIPPOCAMPAL_VOLUME,CTX_LH_PARAHIPPOCAMPAL_VOLUME,NA
4226,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_PERICALCARINE_SUVR,CTX_LH_PERICALCARINE_SUVR,NA
4227,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_PERICALCARINE_VOLUME,CTX_LH_PERICALCARINE_VOLUME,NA
4228,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_POSTCENTRAL_SUVR,CTX_LH_POSTCENTRAL_SUVR,NA
4229,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_POSTCENTRAL_VOLUME,CTX_LH_POSTCENTRAL_VOLUME,NA
4230,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_POSTERIORCINGULATE_SUVR,CTX_LH_POSTERIORCINGULATE_SUVR,NA
4231,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_POSTERIORCINGULATE_VOLUME,CTX_LH_POSTERIORCINGULATE_VOLUME,NA
4232,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_PRECENTRAL_SUVR,CTX_LH_PRECENTRAL_SUVR,NA
4233,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_PRECENTRAL_VOLUME,CTX_LH_PRECENTRAL_VOLUME,NA
4234,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_PRECUNEUS_SUVR,CTX_LH_PRECUNEUS_SUVR,NA
4235,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_PRECUNEUS_VOLUME,CTX_LH_PRECUNEUS_VOLUME,NA
4236,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_ROSTRALANTERIORCINGULATE_SUVR,CTX_LH_ROSTRALANTERIORCINGULATE_SUVR,NA
4237,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_ROSTRALANTERIORCINGULATE_VOLUME,CTX_LH_ROSTRALANTERIORCINGULATE_VOLUME,NA
4238,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_SUPERIORFRONTAL_SUVR,CTX_LH_SUPERIORFRONTAL_SUVR,NA
4239,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_SUPERIORFRONTAL_VOLUME,CTX_LH_SUPERIORFRONTAL_VOLUME,NA
4240,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_SUPERIORPARIETAL_SUVR,CTX_LH_SUPERIORPARIETAL_SUVR,NA
4241,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_SUPERIORPARIETAL_VOLUME,CTX_LH_SUPERIORPARIETAL_VOLUME,NA
4242,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_SUPERIORTEMPORAL_SUVR,CTX_LH_SUPERIORTEMPORAL_SUVR,NA
4243,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_SUPERIORTEMPORAL_VOLUME,CTX_LH_SUPERIORTEMPORAL_VOLUME,NA
4244,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_SUPRAMARGINAL_SUVR,CTX_LH_SUPRAMARGINAL_SUVR,NA
4245,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_SUPRAMARGINAL_VOLUME,CTX_LH_SUPRAMARGINAL_VOLUME,NA
4246,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_TEMPORALPOLE_SUVR,CTX_LH_TEMPORALPOLE_SUVR,NA
4247,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_TEMPORALPOLE_VOLUME,CTX_LH_TEMPORALPOLE_VOLUME,NA
4248,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_TRANSVERSETEMPORAL_SUVR,CTX_LH_TRANSVERSETEMPORAL_SUVR,NA
4249,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_LH_TRANSVERSETEMPORAL_VOLUME,CTX_LH_TRANSVERSETEMPORAL_VOLUME,NA
4250,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_BANKSSTS_SUVR,CTX_RH_BANKSSTS_SUVR,NA
4251,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_BANKSSTS_VOLUME,CTX_RH_BANKSSTS_VOLUME,NA
4252,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_CAUDALANTERIORCINGULATE_SUVR,CTX_RH_CAUDALANTERIORCINGULATE_SUVR,NA
4253,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_CAUDALANTERIORCINGULATE_VOLUME,CTX_RH_CAUDALANTERIORCINGULATE_VOLUME,NA
4254,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_CUNEUS_SUVR,CTX_RH_CUNEUS_SUVR,NA
4255,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_CUNEUS_VOLUME,CTX_RH_CUNEUS_VOLUME,NA
4256,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_ENTORHINAL_SUVR,CTX_RH_ENTORHINAL_SUVR,NA
4257,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_ENTORHINAL_VOLUME,CTX_RH_ENTORHINAL_VOLUME,NA
4258,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_FUSIFORM_SUVR,CTX_RH_FUSIFORM_SUVR,NA
4259,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_FUSIFORM_VOLUME,CTX_RH_FUSIFORM_VOLUME,NA
4260,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_INFERIORPARIETAL_SUVR,CTX_RH_INFERIORPARIETAL_SUVR,NA
4261,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_INFERIORPARIETAL_VOLUME,CTX_RH_INFERIORPARIETAL_VOLUME,NA
4262,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_INFERIORTEMPORAL_SUVR,CTX_RH_INFERIORTEMPORAL_SUVR,NA
4263,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_INFERIORTEMPORAL_VOLUME,CTX_RH_INFERIORTEMPORAL_VOLUME,NA
4264,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_INSULA_SUVR,CTX_RH_INSULA_SUVR,NA
4265,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_INSULA_VOLUME,CTX_RH_INSULA_VOLUME,NA
4266,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_ISTHMUSCINGULATE_SUVR,CTX_RH_ISTHMUSCINGULATE_SUVR,NA
4267,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_ISTHMUSCINGULATE_VOLUME,CTX_RH_ISTHMUSCINGULATE_VOLUME,NA
4268,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_LATERALOCCIPITAL_SUVR,CTX_RH_LATERALOCCIPITAL_SUVR,NA
4269,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_LATERALOCCIPITAL_VOLUME,CTX_RH_LATERALOCCIPITAL_VOLUME,NA
4270,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_LINGUAL_SUVR,CTX_RH_LINGUAL_SUVR,NA
4271,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_LINGUAL_VOLUME,CTX_RH_LINGUAL_VOLUME,NA
4272,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_MIDDLETEMPORAL_SUVR,CTX_RH_MIDDLETEMPORAL_SUVR,NA
4273,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_MIDDLETEMPORAL_VOLUME,CTX_RH_MIDDLETEMPORAL_VOLUME,NA
4274,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_PARACENTRAL_SUVR,CTX_RH_PARACENTRAL_SUVR,NA
4275,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_PARACENTRAL_VOLUME,CTX_RH_PARACENTRAL_VOLUME,NA
4276,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_PARAHIPPOCAMPAL_SUVR,CTX_RH_PARAHIPPOCAMPAL_SUVR,NA
4277,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_PARAHIPPOCAMPAL_VOLUME,CTX_RH_PARAHIPPOCAMPAL_VOLUME,NA
4278,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_PERICALCARINE_SUVR,CTX_RH_PERICALCARINE_SUVR,NA
4279,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_PERICALCARINE_VOLUME,CTX_RH_PERICALCARINE_VOLUME,NA
4280,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_POSTCENTRAL_SUVR,CTX_RH_POSTCENTRAL_SUVR,NA
4281,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_POSTCENTRAL_VOLUME,CTX_RH_POSTCENTRAL_VOLUME,NA
4282,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_POSTERIORCINGULATE_SUVR,CTX_RH_POSTERIORCINGULATE_SUVR,NA
4283,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_POSTERIORCINGULATE_VOLUME,CTX_RH_POSTERIORCINGULATE_VOLUME,NA
4284,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_PRECENTRAL_SUVR,CTX_RH_PRECENTRAL_SUVR,NA
4285,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_PRECENTRAL_VOLUME,CTX_RH_PRECENTRAL_VOLUME,NA
4286,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_PRECUNEUS_SUVR,CTX_RH_PRECUNEUS_SUVR,NA
4287,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_PRECUNEUS_VOLUME,CTX_RH_PRECUNEUS_VOLUME,NA
4288,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_ROSTRALANTERIORCINGULATE_SUVR,CTX_RH_ROSTRALANTERIORCINGULATE_SUVR,NA
4289,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_ROSTRALANTERIORCINGULATE_VOLUME,CTX_RH_ROSTRALANTERIORCINGULATE_VOLUME,NA
4290,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_SUPERIORFRONTAL_SUVR,CTX_RH_SUPERIORFRONTAL_SUVR,NA
4291,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_SUPERIORFRONTAL_VOLUME,CTX_RH_SUPERIORFRONTAL_VOLUME,NA
4292,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_SUPERIORPARIETAL_SUVR,CTX_RH_SUPERIORPARIETAL_SUVR,NA
4293,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_SUPERIORPARIETAL_VOLUME,CTX_RH_SUPERIORPARIETAL_VOLUME,NA
4294,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_SUPERIORTEMPORAL_SUVR,CTX_RH_SUPERIORTEMPORAL_SUVR,NA
4295,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_SUPERIORTEMPORAL_VOLUME,CTX_RH_SUPERIORTEMPORAL_VOLUME,NA
4296,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_SUPRAMARGINAL_SUVR,CTX_RH_SUPRAMARGINAL_SUVR,NA
4297,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_SUPRAMARGINAL_VOLUME,CTX_RH_SUPRAMARGINAL_VOLUME,NA
4298,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_TEMPORALPOLE_SUVR,CTX_RH_TEMPORALPOLE_SUVR,NA
4299,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_TEMPORALPOLE_VOLUME,CTX_RH_TEMPORALPOLE_VOLUME,NA
4300,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_TRANSVERSETEMPORAL_SUVR,CTX_RH_TRANSVERSETEMPORAL_SUVR,NA
4301,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,CTX_RH_TRANSVERSETEMPORAL_VOLUME,CTX_RH_TRANSVERSETEMPORAL_VOLUME,NA
4302,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,OTHER_SUVR,OTHER_SUVR,NA
4303,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,OTHER_VOLUME,OTHER_VOLUME,NA
4304,ADNI,Imaging,UCBERKELEYAV1451_PVC_01_15_21,update_stamp,NA,NA
4305,ADNI,Imaging,UCBERKELEYAV45_01_14_21,RID,RID,NA
4306,ADNI,Imaging,UCBERKELEYAV45_01_14_21,VISCODE,NA,NA
4307,ADNI,Imaging,UCBERKELEYAV45_01_14_21,VISCODE2,VISCODE,NA
4308,ADNI,Imaging,UCBERKELEYAV45_01_14_21,EXAMDATE,EXAMDATE,NA
4309,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CEREBELLUMGREYMATTER_SUVR,CEREBELLUMGREYMATTER_SUVR,NA
4310,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CEREBELLUMGREYMATTER_VOLUME,CEREBELLUMGREYMATTER_VOLUME,NA
4311,ADNI,Imaging,UCBERKELEYAV45_01_14_21,WHOLECEREBELLUM_SUVR,WHOLECEREBELLUM_SUVR,NA
4312,ADNI,Imaging,UCBERKELEYAV45_01_14_21,WHOLECEREBELLUM_VOLUME,WHOLECEREBELLUM_VOLUME,NA
4313,ADNI,Imaging,UCBERKELEYAV45_01_14_21,ERODED_SUBCORTICALWM_SUVR,ERODED_SUBCORTICALWM_SUVR,NA
4314,ADNI,Imaging,UCBERKELEYAV45_01_14_21,COMPOSITE_REF_SUVR,COMPOSITE_REF_SUVR,NA
4315,ADNI,Imaging,UCBERKELEYAV45_01_14_21,FRONTAL_SUVR,FRONTAL_SUVR,NA
4316,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CINGULATE_SUVR,CINGULATE_SUVR,NA
4317,ADNI,Imaging,UCBERKELEYAV45_01_14_21,PARIETAL_SUVR,PARIETAL_SUVR,NA
4318,ADNI,Imaging,UCBERKELEYAV45_01_14_21,TEMPORAL_SUVR,TEMPORAL_SUVR,NA
4319,ADNI,Imaging,UCBERKELEYAV45_01_14_21,COMPOSITE_SUVR,COMPOSITE_SUVR,NA
4320,ADNI,Imaging,UCBERKELEYAV45_01_14_21,SUMMARYSUVR_WHOLECEREBNORM,SUMMARYSUVR_WHOLECEREBNORM,NA
4321,ADNI,Imaging,UCBERKELEYAV45_01_14_21,SUMMARYSUVR_WHOLECEREBNORM_1.11CUTOFF,SUMMARYSUVR_WHOLECEREBNORM_1.11CUTOFF,NA
4322,ADNI,Imaging,UCBERKELEYAV45_01_14_21,SUMMARYSUVR_COMPOSITE_REFNORM,SUMMARYSUVR_COMPOSITE_REFNORM,NA
4323,ADNI,Imaging,UCBERKELEYAV45_01_14_21,SUMMARYSUVR_COMPOSITE_REFNORM_0.78CUTOFF,SUMMARYSUVR_COMPOSITE_REFNORM_0.78CUTOFF,NA
4324,ADNI,Imaging,UCBERKELEYAV45_01_14_21,BRAINSTEM_SUVR,BRAINSTEM_SUVR,NA
4325,ADNI,Imaging,UCBERKELEYAV45_01_14_21,BRAINSTEM_VOLUME,BRAINSTEM_VOLUME,NA
4326,ADNI,Imaging,UCBERKELEYAV45_01_14_21,VENTRICLE_3RD_SUVR,VENTRICLE_3RD_SUVR,NA
4327,ADNI,Imaging,UCBERKELEYAV45_01_14_21,VENTRICLE_3RD_VOLUME,VENTRICLE_3RD_VOLUME,NA
4328,ADNI,Imaging,UCBERKELEYAV45_01_14_21,VENTRICLE_4TH_SUVR,VENTRICLE_4TH_SUVR,NA
4329,ADNI,Imaging,UCBERKELEYAV45_01_14_21,VENTRICLE_4TH_VOLUME,VENTRICLE_4TH_VOLUME,NA
4330,ADNI,Imaging,UCBERKELEYAV45_01_14_21,VENTRICLE_5TH_SUVR,VENTRICLE_5TH_SUVR,NA
4331,ADNI,Imaging,UCBERKELEYAV45_01_14_21,VENTRICLE_5TH_VOLUME,VENTRICLE_5TH_VOLUME,NA
4332,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CC_ANTERIOR_SUVR,CC_ANTERIOR_SUVR,NA
4333,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CC_ANTERIOR_VOLUME,CC_ANTERIOR_VOLUME,NA
4334,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CC_CENTRAL_SUVR,CC_CENTRAL_SUVR,NA
4335,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CC_CENTRAL_VOLUME,CC_CENTRAL_VOLUME,NA
4336,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CC_MID_ANTERIOR_SUVR,CC_MID_ANTERIOR_SUVR,NA
4337,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CC_MID_ANTERIOR_VOLUME,CC_MID_ANTERIOR_VOLUME,NA
4338,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CC_MID_POSTERIOR_SUVR,CC_MID_POSTERIOR_SUVR,NA
4339,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CC_MID_POSTERIOR_VOLUME,CC_MID_POSTERIOR_VOLUME,NA
4340,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CC_POSTERIOR_SUVR,CC_POSTERIOR_SUVR,NA
4341,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CC_POSTERIOR_VOLUME,CC_POSTERIOR_VOLUME,NA
4342,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CSF_SUVR,CSF_SUVR,NA
4343,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CSF_VOLUME,CSF_VOLUME,NA
4344,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CTX_LH_BANKSSTS_SUVR,CTX_LH_BANKSSTS_SUVR,NA
4345,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CTX_LH_BANKSSTS_VOLUME,CTX_LH_BANKSSTS_VOLUME,NA
4346,ADNI,Imaging,UCBERKELEYAV45_01_14_21,CTX_LH_CAUDALANTERIORCINGULATE_SUVR,CTX_LH_CAUDALANTERIORCINGULATE_SUVR,NA
